Item Branch 2nd Item Number,Item Branch Category Code 6,Item Branch G/L Category,Item-Branch Key,Item Branch Reorder Quantity,Short Name
26564,1035,ACCE,CR-10666,0,10666
36886,1095,CHUB,CR-10476,0,10476
36886,1095,CHUB,CR-10476,0,10476
39819,1015,SRCW,CR-11101,0,11101
39819,1015,SRCW,CR-11101,0,11101
60043,1015,SRCW,CR-10094,0,10094
60043,1015,SRCW,CR-10094,0,10094
60776,1035,ACCE,CR-10207,0,10207
60776,1035,ACCE,CR-10207,0,10207
61540,1045,SMWN,CR-10316,0,10316
61540,1045,SMWN,CR-10316,0,10316
61951,1015,SRCW,CR-10402,0,10402
61951,1015,SRCW,CR-10402,0,10402
62923,1025,TFAB,CR-10563,0,10563
62923,1025,TFAB,CR-10563,0,10563
63238,1025,TFAB,CR-10630,0,10630
63238,1025,TFAB,CR-10630,0,10630
65053,1050,AFAB,CR-10840,0,10840
65053,1050,AFAB,CR-10840,0,10840
60724,1080,NISS,PC-10198,0,10198
60724,1080,NISS,PC-10198,0,10198
18115,1025,TFAB,CR-10354,0,10354
18115,1025,TFAB,CR-10354,0,10354
24893,1015,SRCW,CR-10546,0,10546
24893,1015,SRCW,CR-10546,0,10546
25891,1025,TFAB,CR-10590,0,10590
25891,1025,TFAB,CR-10590,0,10590
26565,1035,ACCE,CR-10667,0,10667
26565,1035,ACCE,CR-10667,0,10667
35143,1035,ACCE,CR-10370,0,10370
35143,1035,ACCE,CR-10370,0,10370
37831,1025,TFAB,CR-10624,0,10624
37831,1025,TFAB,CR-10624,0,10624
39820,1015,SRCW,CR-11112,0,11112
39820,1015,SRCW,CR-11112,0,11112
60777,1035,ACCE,CR-10208,0,10208
60777,1035,ACCE,CR-10208,0,10208
61541,1005,THUB,CR-10317,0,10317
61541,1005,THUB,CR-10317,0,10317
64548,1035,ACCE,CR-10013,0,10013
64548,1035,ACCE,CR-10013,0,10013
915086,5020,MKTG,CR-10064,0,10064
915086,5020,MKTG,CR-10064,0,10064
13046,1005,THUB,CR-10196,0,10196
13046,1005,THUB,CR-10196,0,10196
24896,1015,SRCW,CR-10547,0,10547
24896,1015,SRCW,CR-10547,0,10547
25892,1025,TFAB,CR-10591,0,10591
25892,1025,TFAB,CR-10591,0,10591
26566,1035,ACCE,CR-10668,0,10668
26566,1035,ACCE,CR-10668,0,10668
29902,1095,CHUB,CR-10952,0,10952
29902,1095,CHUB,CR-10952,0,10952
30500,1020,UTIW,CR-10016,0,10016
30500,1020,UTIW,CR-10016,0,10016
35144,1035,ACCE,CR-10371,0,10371
35144,1035,ACCE,CR-10371,0,10371
38304,1015,SRCW,CR-10710,0,10710
38304,1015,SRCW,CR-10710,0,10710
61542,1005,THUB,CR-10318,0,10318
61542,1005,THUB,CR-10318,0,10318
61542,1005,THUB,PC-10318,0,10318
61542,1005,THUB,PC-10318,0,10318
62623,1050,AFAB,CR-10505,0,10505
62623,1050,AFAB,CR-10505,0,10505
65055,1050,AFAB,CR-10841,0,10841
65055,1050,AFAB,CR-10841,0,10841
13047,1035,ACCE,CR-10197,0,10197
13047,1035,ACCE,CR-10197,0,10197
24897,1015,SRCW,CR-10548,0,10548
24897,1015,SRCW,CR-10548,0,10548
26567,1035,ACCE,CR-10669,0,10669
26567,1035,ACCE,CR-10669,0,10669
61543,1015,SRCW,CR-10319,0,10319
61543,1015,SRCW,CR-10319,0,10319
62624,1050,AFAB,CR-10506,0,10506
62624,1050,AFAB,CR-10506,0,10506
915094,5020,MKTG,CR-10065,0,10065
915094,5020,MKTG,CR-10065,0,10065
13108,1005,THUB,CR-10198,0,10198
13108,1005,THUB,CR-10198,0,10198
13108,1005,THUB,PC-10198,0,10198
13108,1005,THUB,PC-10198,0,10198
24899,1015,SRCW,CR-10549,0,10549
24899,1015,SRCW,CR-10549,0,10549
26568,1035,ACCE,CR-10670,0,10670
26568,1035,ACCE,CR-10670,0,10670
35146,1035,ACCE,CR-10372,0,10372
35146,1035,ACCE,CR-10372,0,10372
37400,1025,TFAB,CR-10557,0,10557
37400,1025,TFAB,CR-10557,0,10557
37838,1050,AFAB,CR-10625,0,10625
37838,1050,AFAB,CR-10625,0,10625
39102,1025,TFAB,CR-10852,0,10852
39102,1025,TFAB,CR-10852,0,10852
61544,1015,SRCW,CR-10320,0,10320
61544,1015,SRCW,CR-10320,0,10320
65057,1050,AFAB,CR-10842,0,10842
65057,1050,AFAB,CR-10842,0,10842
915111,5020,MKTG,CR-10066,0,10066
915111,5020,MKTG,CR-10066,0,10066
13109,1005,THUB,CR-10199,0,10199
13109,1005,THUB,CR-10199,0,10199
24900,1015,SRCW,CR-10550,0,10550
24900,1015,SRCW,CR-10550,0,10550
25895,1025,TFAB,CR-10592,0,10592
25895,1025,TFAB,CR-10592,0,10592
33751,1045,SMWN,CR-10238,0,10238
33751,1045,SMWN,CR-10238,0,10238
34581,1005,THUB,CR-10287,0,10287
34581,1005,THUB,CR-10287,0,10287
35147,1035,ACCE,CR-10373,0,10373
35147,1035,ACCE,CR-10373,0,10373
37401,1025,TFAB,CR-10558,0,10558
37401,1025,TFAB,CR-10558,0,10558
37839,1050,AFAB,CR-10626,0,10626
37839,1050,AFAB,CR-10626,0,10626
38307,1015,SRCW,CR-10711,0,10711
38307,1015,SRCW,CR-10711,0,10711
39103,1050,AFAB,CR-10853,0,10853
39103,1050,AFAB,CR-10853,0,10853
60049,1015,SRCW,CR-10095,0,10095
60049,1015,SRCW,CR-10095,0,10095
61545,1015,SRCW,CR-10321,0,10321
61545,1015,SRCW,CR-10321,0,10321
61956,1015,SRCW,CR-10403,0,10403
61956,1015,SRCW,CR-10403,0,10403
67550,1015,SRCW,CR-10889,0,10889
67550,1015,SRCW,CR-10889,0,10889
915138,5020,MKTG,CR-10067,0,10067
915138,5020,MKTG,CR-10067,0,10067
13112,1005,THUB,CR-10200,0,10200
13112,1005,THUB,CR-10200,0,10200
18120,1025,TFAB,CR-10355,0,10355
18120,1025,TFAB,CR-10355,0,10355
34582,1005,THUB,CR-10288,0,10288
34582,1005,THUB,CR-10288,0,10288
37840,1050,AFAB,CR-10627,0,10627
37840,1050,AFAB,CR-10627,0,10627
39457,1050,AFAB,CR-10932,0,10932
39457,1050,AFAB,CR-10932,0,10932
61957,1015,SRCW,CR-10404,0,10404
61957,1015,SRCW,CR-10404,0,10404
62929,1025,TFAB,CR-10564,0,10564
62929,1025,TFAB,CR-10564,0,10564
65059,1050,AFAB,CR-10843,0,10843
65059,1050,AFAB,CR-10843,0,10843
915144,5020,MKTG,CR-10068,0,10068
915144,5020,MKTG,CR-10068,0,10068
9590,1005,THUB,CR-10164,0,10164
9590,1005,THUB,CR-10164,0,10164
13113,1005,THUB,CR-10201,0,10201
13113,1005,THUB,CR-10201,0,10201
14584,1015,SRCW,CR-10265,0,10265
14584,1015,SRCW,CR-10265,0,10265
25897,1030,TMTG,CR-10593,0,10593
25897,1030,TMTG,CR-10593,0,10593
27124,1015,SRCW,CR-10702,0,10702
27124,1015,SRCW,CR-10702,0,10702
29918,1005,THUB,CR-10953,0,10953
29918,1005,THUB,CR-10953,0,10953
31256,1015,SRCW,CR-10050,0,10050
31256,1015,SRCW,CR-10050,0,10050
32746,1025,TFAB,CR-10188,0,10188
32746,1025,TFAB,CR-10188,0,10188
36315,1010,AXLE,CR-10422,0,10422
36315,1010,AXLE,CR-10422,0,10422
37841,1050,AFAB,CR-10628,0,10628
37841,1050,AFAB,CR-10628,0,10628
38309,1015,SRCW,CR-10712,0,10712
38309,1015,SRCW,CR-10712,0,10712
38701,1030,TMTG,CR-10786,0,10786
38701,1030,TMTG,CR-10786,0,10786
39105,1010,AXLE,CR-10854,0,10854
39105,1010,AXLE,CR-10854,0,10854
39458,1050,AFAB,CR-10933,0,10933
39458,1050,AFAB,CR-10933,0,10933
60785,1035,ACCE,CR-10209,0,10209
60785,1035,ACCE,CR-10209,0,10209
63245,1045,SMWN,CR-10631,0,10631
63245,1045,SMWN,CR-10631,0,10631
34620P,1075,SUZU,PC-10112,0,10112
34620P,1075,SUZU,PC-10112,0,10112
25898,1030,TMTG,CR-10594,0,10594
25898,1030,TMTG,CR-10594,0,10594
29920,1095,CHUB,CR-10954,0,10954
29920,1095,CHUB,CR-10954,0,10954
30506,1045,SMWN,CR-10017,0,10017
30506,1045,SMWN,CR-10017,0,10017
35150,1095,CHUB,CR-10374,0,10374
35150,1095,CHUB,CR-10374,0,10374
36317,1010,AXLE,CR-10423,0,10423
36317,1010,AXLE,CR-10423,0,10423
37407,1010,AXLE,CR-10559,0,10559
37407,1010,AXLE,CR-10559,0,10559
37842,1050,AFAB,CR-10629,0,10629
37842,1050,AFAB,CR-10629,0,10629
39459,1010,AXLE,CR-10934,0,10934
39459,1010,AXLE,CR-10934,0,10934
61553,1010,AXLE,CR-10322,0,10322
61553,1010,AXLE,CR-10322,0,10322
63636,1045,SMWN,CR-10675,0,10675
63636,1045,SMWN,CR-10675,0,10675
65061,1050,AFAB,CR-10844,0,10844
65061,1050,AFAB,CR-10844,0,10844
25899,1025,TFAB,CR-10595,0,10595
25899,1025,TFAB,CR-10595,0,10595
30507,1045,SMWN,CR-10018,0,10018
30507,1045,SMWN,CR-10018,0,10018
31260,1015,SRCW,CR-10051,0,10051
31260,1015,SRCW,CR-10051,0,10051
37409,1010,AXLE,CR-10560,0,10560
37409,1010,AXLE,CR-10560,0,10560
37843,1050,AFAB,CR-10630,0,10630
37843,1050,AFAB,CR-10630,0,10630
38311,1015,SRCW,CR-10713,0,10713
38311,1015,SRCW,CR-10713,0,10713
39461,1010,AXLE,CR-10935,0,10935
39461,1010,AXLE,CR-10935,0,10935
61554,1010,AXLE,CR-10323,0,10323
61554,1010,AXLE,CR-10323,0,10323
61960,1015,SRCW,CR-10405,0,10405
61960,1015,SRCW,CR-10405,0,10405
62630,1040,ATVW,CR-10507,0,10507
62630,1040,ATVW,CR-10507,0,10507
63247,1045,SMWN,CR-10632,0,10632
63247,1045,SMWN,CR-10632,0,10632
178012,1015,SRCW,CR-10890,0,10890
178012,1015,SRCW,CR-10890,0,10890
915188,5020,MKTG,CR-10069,0,10069
915188,5020,MKTG,CR-10069,0,10069
13163,1025,TFAB,CR-10202,0,10202
13163,1025,TFAB,CR-10202,0,10202
25901,1025,TFAB,CR-10596,0,10596
25901,1025,TFAB,CR-10596,0,10596
28707,1045,SMWN,CR-10824,0,10824
28707,1045,SMWN,CR-10824,0,10824
29339,1025,TFAB,CR-10891,0,10891
29339,1025,TFAB,CR-10891,0,10891
30508,1045,SMWN,CR-10019,0,10019
30508,1045,SMWN,CR-10019,0,10019
34588,1015,SRCW,CR-10289,0,10289
34588,1015,SRCW,CR-10289,0,10289
37844,1050,AFAB,CR-10631,0,10631
37844,1050,AFAB,CR-10631,0,10631
38312,1015,SRCW,CR-10714,0,10714
38312,1015,SRCW,CR-10714,0,10714
38704,1030,TMTG,CR-10787,0,10787
38704,1030,TMTG,CR-10787,0,10787
39116,1015,SRCW,CR-10855,0,10855
39116,1015,SRCW,CR-10855,0,10855
60790,1030,TMTG,CR-10210,0,10210
60790,1030,TMTG,CR-10210,0,10210
61555,1045,SMWN,CR-10324,0,10324
61555,1045,SMWN,CR-10324,0,10324
63638,1045,SMWN,CR-10676,0,10676
63638,1045,SMWN,CR-10676,0,10676
65063,1050,AFAB,CR-10845,0,10845
65063,1050,AFAB,CR-10845,0,10845
208012,1015,SRCW,CR-10891,0,10891
208012,1015,SRCW,CR-10891,0,10891
915204,5020,MKTG,CR-10070,0,10070
915204,5020,MKTG,CR-10070,0,10070
60953,1085,GKN,PC-10233,0,10233
60953,1085,GKN,PC-10233,0,10233
13200,1035,ACCE,CR-10203,0,10203
13200,1035,ACCE,CR-10203,0,10203
27130,1015,SRCW,CR-10703,0,10703
27130,1015,SRCW,CR-10703,0,10703
29340,1025,TFAB,CR-10892,0,10892
29340,1025,TFAB,CR-10892,0,10892
30509,1045,SMWN,CR-10020,0,10020
30509,1045,SMWN,CR-10020,0,10020
34590,1015,SRCW,CR-10290,0,10290
34590,1015,SRCW,CR-10290,0,10290
37845,1050,AFAB,CR-10632,0,10632
37845,1050,AFAB,CR-10632,0,10632
39831,1025,TFAB,CR-11241,0,11241
39831,1025,TFAB,CR-11241,0,11241
63639,1045,SMWN,CR-10677,0,10677
63639,1045,SMWN,CR-10677,0,10677
915252,5020,MKTG,CR-10071,0,10071
915252,5020,MKTG,CR-10071,0,10071
18138,1015,SRCW,CR-10356,0,10356
18138,1015,SRCW,CR-10356,0,10356
27131,1015,SRCW,CR-10704,0,10704
27131,1015,SRCW,CR-10704,0,10704
30510,1015,SRCW,CR-10021,0,10021
30510,1015,SRCW,CR-10021,0,10021
34594,1095,CHUB,CR-10291,0,10291
34594,1095,CHUB,CR-10291,0,10291
37846,1050,AFAB,CR-10633,0,10633
37846,1050,AFAB,CR-10633,0,10633
38314,1015,SRCW,CR-10715,0,10715
38314,1015,SRCW,CR-10715,0,10715
220000,1035,ACCE,CR-10892,0,10892
220000,1035,ACCE,CR-10892,0,10892
915276,5020,MKTG,CR-10072,0,10072
915276,5020,MKTG,CR-10072,0,10072
13222,1025,TFAB,CR-10204,0,10204
13222,1025,TFAB,CR-10204,0,10204
25904,1025,TFAB,CR-10597,0,10597
25904,1025,TFAB,CR-10597,0,10597
28711,1045,SMWN,CR-10825,0,10825
28711,1045,SMWN,CR-10825,0,10825
29946,1045,SMWN,CR-10955,0,10955
29946,1045,SMWN,CR-10955,0,10955
34008,1025,TFAB,CR-10239,0,10239
34008,1025,TFAB,CR-10239,0,10239
34595,1095,CHUB,CR-10292,0,10292
34595,1095,CHUB,CR-10292,0,10292
37847,1050,AFAB,CR-10634,0,10634
37847,1050,AFAB,CR-10634,0,10634
220005,1035,ACCE,CR-10893,0,10893
220005,1035,ACCE,CR-10893,0,10893
915402,5020,MKTG,CR-10977,0,10977
915402,5020,MKTG,CR-10977,0,10977
18184,1015,SRCW,CR-10357,0,10357
18184,1015,SRCW,CR-10357,0,10357
37848,1050,AFAB,CR-10635,0,10635
37848,1050,AFAB,CR-10635,0,10635
38316,1015,SRCW,CR-10716,0,10716
38316,1015,SRCW,CR-10716,0,10716
39121,1045,SMWN,CR-10856,0,10856
39121,1045,SMWN,CR-10856,0,10856
60794,1050,AFAB,CR-10211,0,10211
60794,1050,AFAB,CR-10211,0,10211
61560,1035,ACCE,CR-10325,0,10325
61560,1035,ACCE,CR-10325,0,10325
62937,1025,TFAB,CR-10565,0,10565
62937,1025,TFAB,CR-10565,0,10565
63253,1030,TMTG,CR-10633,0,10633
63253,1030,TMTG,CR-10633,0,10633
18186,1015,SRCW,CR-10358,0,10358
18186,1015,SRCW,CR-10358,0,10358
25906,1030,TMTG,CR-10598,0,10598
25906,1030,TMTG,CR-10598,0,10598
29365,1025,TFAB,CR-10893,0,10893
29365,1025,TFAB,CR-10893,0,10893
30514,1045,SMWN,CR-10022,0,10022
30514,1045,SMWN,CR-10022,0,10022
31282,1015,SRCW,CR-10052,0,10052
31282,1015,SRCW,CR-10052,0,10052
37427,1010,AXLE,CR-10562,0,10562
37427,1010,AXLE,CR-10562,0,10562
37850,1050,AFAB,CR-10636,0,10636
37850,1050,AFAB,CR-10636,0,10636
458802,1015,SRCW,CR-10047,0,10047
458802,1015,SRCW,CR-10047,0,10047
13230,1035,ACCE,CR-10205,0,10205
13230,1035,ACCE,CR-10205,0,10205
25907,1025,TFAB,CR-10599,0,10599
25907,1025,TFAB,CR-10599,0,10599
27219,1005,THUB,CR-10705,0,10705
27219,1005,THUB,CR-10705,0,10705
28718,1045,SMWN,CR-10826,0,10826
28718,1045,SMWN,CR-10826,0,10826
29366,1025,TFAB,CR-10894,0,10894
29366,1025,TFAB,CR-10894,0,10894
37851,1050,AFAB,CR-10637,0,10637
37851,1050,AFAB,CR-10637,0,10637
39123,1025,TFAB,CR-10857,0,10857
39123,1025,TFAB,CR-10857,0,10857
39836,1035,ACCE,CR-11247,0,11247
39836,1035,ACCE,CR-11247,0,11247
62649,5020,MKTG,CR-10508,0,10508
62649,5020,MKTG,CR-10508,0,10508
220020,1035,ACCE,CR-10894,0,10894
220020,1035,ACCE,CR-10894,0,10894
64610,1040,ATVW,CR-10014,0,10014
64610,1040,ATVW,CR-10014,0,10014
465052,1015,SRCW,CR-10048,0,10048
465052,1015,SRCW,CR-10048,0,10048
915292,5020,MKTG,CR-10073,0,10073
915292,5020,MKTG,CR-10073,0,10073
13231,1045,SMWN,CR-10206,0,10206
13231,1045,SMWN,CR-10206,0,10206
25908,1025,TFAB,CR-10600,0,10600
25908,1025,TFAB,CR-10600,0,10600
26626,1015,SRCW,CR-10671,0,10671
26626,1015,SRCW,CR-10671,0,10671
29367,1025,TFAB,CR-10895,0,10895
29367,1025,TFAB,CR-10895,0,10895
29989,1025,TFAB,CR-10958,0,10958
29989,1025,TFAB,CR-10958,0,10958
34024,1035,ACCE,CR-10240,0,10240
34024,1035,ACCE,CR-10240,0,10240
34609,1015,SRCW,CR-10293,0,10293
34609,1015,SRCW,CR-10293,0,10293
37852,1050,AFAB,CR-10638,0,10638
37852,1050,AFAB,CR-10638,0,10638
39124,1025,TFAB,CR-10858,0,10858
39124,1025,TFAB,CR-10858,0,10858
63258,1025,TFAB,CR-10634,0,10634
63258,1025,TFAB,CR-10634,0,10634
63645,1040,ATVW,CR-10678,0,10678
63645,1040,ATVW,CR-10678,0,10678
220021,1035,ACCE,CR-10895,0,10895
220021,1035,ACCE,CR-10895,0,10895
475502,1015,SRCW,CR-10049,0,10049
475502,1015,SRCW,CR-10049,0,10049
915304,5020,MKTG,CR-10074,0,10074
915304,5020,MKTG,CR-10074,0,10074
61163,1065,KIA,PC-10269,0,10269
61163,1065,KIA,PC-10269,0,10269
13253,1045,SMWN,CR-10207,0,10207
13253,1045,SMWN,CR-10207,0,10207
18239,1025,TFAB,CR-10359,0,10359
18239,1025,TFAB,CR-10359,0,10359
28724,1050,AFAB,CR-10827,0,10827
28724,1050,AFAB,CR-10827,0,10827
29990,1025,TFAB,CR-10959,0,10959
29990,1025,TFAB,CR-10959,0,10959
31287,1015,SRCW,CR-10053,0,10053
31287,1015,SRCW,CR-10053,0,10053
35164,1025,TFAB,CR-10375,0,10375
35164,1025,TFAB,CR-10375,0,10375
36907,1035,ACCE,CR-10482,0,10482
36907,1035,ACCE,CR-10482,0,10482
37432,1025,TFAB,CR-10563,0,10563
37432,1025,TFAB,CR-10563,0,10563
37853,1050,AFAB,CR-10639,0,10639
37853,1050,AFAB,CR-10639,0,10639
38330,1050,AFAB,CR-10717,0,10717
38330,1050,AFAB,CR-10717,0,10717
60068,1015,SRCW,CR-10096,0,10096
60068,1015,SRCW,CR-10096,0,10096
62003,1010,AXLE,CR-10406,0,10406
62003,1010,AXLE,CR-10406,0,10406
63259,1040,ATVW,CR-10635,0,10635
63259,1040,ATVW,CR-10635,0,10635
63646,1040,ATVW,CR-10679,0,10679
63646,1040,ATVW,CR-10679,0,10679
478022,1015,SRCW,CR-10050,0,10050
478022,1015,SRCW,CR-10050,0,10050
28739,1005,THUB,CR-10828,0,10828
28739,1005,THUB,CR-10828,0,10828
31288,1015,SRCW,CR-10054,0,10054
31288,1015,SRCW,CR-10054,0,10054
39839,1035,ACCE,CR-11249,0,11249
39839,1035,ACCE,CR-11249,0,11249
62942,1025,TFAB,CR-10566,0,10566
62942,1025,TFAB,CR-10566,0,10566
63647,1040,ATVW,CR-10680,0,10680
63647,1040,ATVW,CR-10680,0,10680
485002,1015,SRCW,CR-10051,0,10051
485002,1015,SRCW,CR-10051,0,10051
9830,1015,SRCW,CR-10171,0,10171
9830,1015,SRCW,CR-10171,0,10171
25911,1025,TFAB,CR-10601,0,10601
25911,1025,TFAB,CR-10601,0,10601
26629,1015,SRCW,CR-10672,0,10672
26629,1015,SRCW,CR-10672,0,10672
28750,1005,THUB,CR-10829,0,10829
28750,1005,THUB,CR-10829,0,10829
30525,1045,SMWN,CR-10023,0,10023
30525,1045,SMWN,CR-10023,0,10023
34029,1025,TFAB,CR-10241,0,10241
34029,1025,TFAB,CR-10241,0,10241
39840,1035,ACCE,CR-11373,0,11373
39840,1035,ACCE,CR-11373,0,11373
62005,1025,TFAB,CR-10407,0,10407
62005,1025,TFAB,CR-10407,0,10407
62653,1040,ATVW,CR-10509,0,10509
62653,1040,ATVW,CR-10509,0,10509
220026,1025,TFAB,CR-10896,0,10896
220026,1025,TFAB,CR-10896,0,10896
601700,1020,UTIW,CR-10052,0,10052
601700,1020,UTIW,CR-10052,0,10052
5320,1015,SRCW,CR-10059,0,10059
5320,1015,SRCW,CR-10059,0,10059
14846,1015,SRCW,CR-10266,0,10266
14846,1015,SRCW,CR-10266,0,10266
26630,1015,SRCW,CR-10673,0,10673
26630,1015,SRCW,CR-10673,0,10673
27309,1015,SRCW,CR-10706,0,10706
27309,1015,SRCW,CR-10706,0,10706
28751,1005,THUB,CR-10830,0,10830
28751,1005,THUB,CR-10830,0,10830
34030,1025,TFAB,CR-10242,0,10242
34030,1025,TFAB,CR-10242,0,10242
39128,1005,THUB,CR-10859,0,10859
39128,1005,THUB,CR-10859,0,10859
39475,1025,TFAB,CR-10936,0,10936
39475,1025,TFAB,CR-10936,0,10936
62006,1025,TFAB,CR-10408,0,10408
62006,1025,TFAB,CR-10408,0,10408
63262,1045,SMWN,CR-10636,0,10636
63262,1045,SMWN,CR-10636,0,10636
30809,1035,ACCE,CR-10981,0,10981
30809,1035,ACCE,CR-10981,0,10981
604700,1015,SRCW,CR-10053,0,10053
604700,1015,SRCW,CR-10053,0,10053
25913,1030,TMTG,CR-10602,0,10602
25913,1030,TMTG,CR-10602,0,10602
26632,1015,SRCW,CR-10674,0,10674
26632,1015,SRCW,CR-10674,0,10674
62947,1030,TMTG,CR-10567,0,10567
62947,1030,TMTG,CR-10567,0,10567
63263,1045,SMWN,CR-10637,0,10637
63263,1045,SMWN,CR-10637,0,10637
63650,1015,SRCW,CR-10681,0,10681
63650,1015,SRCW,CR-10681,0,10681
64950,1035,ACCE,CR-10015,0,10015
64950,1035,ACCE,CR-10015,0,10015
915313,5020,MKTG,CR-10075,0,10075
915313,5020,MKTG,CR-10075,0,10075
18250,1035,ACCE,CR-10360,0,10360
18250,1035,ACCE,CR-10360,0,10360
24994,1030,TMTG,CR-10551,0,10551
24994,1030,TMTG,CR-10551,0,10551
25914,1025,TFAB,CR-10603,0,10603
25914,1025,TFAB,CR-10603,0,10603
26643,1015,SRCW,CR-10675,0,10675
26643,1015,SRCW,CR-10675,0,10675
28760,1005,THUB,CR-10831,0,10831
28760,1005,THUB,CR-10831,0,10831
37438,1010,AXLE,CR-10564,0,10564
37438,1010,AXLE,CR-10564,0,10564
39136,1025,TFAB,CR-10860,0,10860
39136,1025,TFAB,CR-10860,0,10860
39477,1030,TMTG,CR-10937,0,10937
39477,1030,TMTG,CR-10937,0,10937
62948,1030,TMTG,CR-10568,0,10568
62948,1030,TMTG,CR-10568,0,10568
63651,1025,TFAB,CR-10682,0,10682
63651,1025,TFAB,CR-10682,0,10682
34446,1065,KIA,PC-10269,0,10269
34446,1065,KIA,PC-10269,0,10269
18257,1015,SRCW,CR-10361,0,10361
18257,1015,SRCW,CR-10361,0,10361
25915,1025,TFAB,CR-10604,0,10604
25915,1025,TFAB,CR-10604,0,10604
26651,1015,SRCW,CR-10676,0,10676
26651,1015,SRCW,CR-10676,0,10676
28761,1005,THUB,CR-10832,0,10832
28761,1005,THUB,CR-10832,0,10832
29380,1035,ACCE,CR-10896,0,10896
29380,1035,ACCE,CR-10896,0,10896
34034,1035,ACCE,CR-10243,0,10243
34034,1035,ACCE,CR-10243,0,10243
37861,1015,SRCW,CR-10640,0,10640
37861,1015,SRCW,CR-10640,0,10640
39478,1030,TMTG,CR-10938,0,10938
39478,1030,TMTG,CR-10938,0,10938
61572,1065,KIA,CR-10326,0,10326
61572,1065,KIA,CR-10326,0,10326
61572,1065,KIA,PC-10326,0,10326
61572,1065,KIA,PC-10326,0,10326
62010,1030,TMTG,CR-10409,0,10409
62010,1030,TMTG,CR-10409,0,10409
62949,1030,TMTG,CR-10569,0,10569
62949,1030,TMTG,CR-10569,0,10569
220044,1035,ACCE,CR-10897,0,10897
220044,1035,ACCE,CR-10897,0,10897
915316,5020,MKTG,CR-10076,0,10076
915316,5020,MKTG,CR-10076,0,10076
34494,1080,NISS,PC-10277,0,10277
34494,1080,NISS,PC-10277,0,10277
5429,1095,CHUB,CR-10061,0,10061
5429,1095,CHUB,CR-10061,0,10061
13330,1015,SRCW,CR-10208,0,10208
13330,1015,SRCW,CR-10208,0,10208
28770,1005,THUB,CR-10833,0,10833
28770,1005,THUB,CR-10833,0,10833
31297,1015,SRCW,CR-10055,0,10055
31297,1015,SRCW,CR-10055,0,10055
34035,1035,ACCE,CR-10244,0,10244
34035,1035,ACCE,CR-10244,0,10244
37441,1015,SRCW,CR-10565,0,10565
37441,1015,SRCW,CR-10565,0,10565
39479,1015,SRCW,CR-10939,0,10939
39479,1015,SRCW,CR-10939,0,10939
61226,1025,TFAB,CR-10271,0,10271
61226,1025,TFAB,CR-10271,0,10271
61575,1010,AXLE,CR-10327,0,10327
61575,1010,AXLE,CR-10327,0,10327
220045,1035,ACCE,CR-10898,0,10898
220045,1035,ACCE,CR-10898,0,10898
64955,1035,ACCE,CR-10016,0,10016
64955,1035,ACCE,CR-10016,0,10016
915317,5020,MKTG,CR-10077,0,10077
915317,5020,MKTG,CR-10077,0,10077
14867,1015,SRCW,CR-10267,0,10267
14867,1015,SRCW,CR-10267,0,10267
26672,1015,SRCW,CR-10677,0,10677
26672,1015,SRCW,CR-10677,0,10677
28771,1005,THUB,CR-10834,0,10834
28771,1005,THUB,CR-10834,0,10834
31298,1015,SRCW,CR-10056,0,10056
31298,1015,SRCW,CR-10056,0,10056
34038,1045,SMWN,CR-10245,0,10245
34038,1045,SMWN,CR-10245,0,10245
34653,1015,SRCW,CR-10294,0,10294
34653,1015,SRCW,CR-10294,0,10294
37442,1015,SRCW,CR-10566,0,10566
37442,1015,SRCW,CR-10566,0,10566
39143,1010,AXLE,CR-10861,0,10861
39143,1010,AXLE,CR-10861,0,10861
39846,1035,ACCE,CR-11793,0,11793
39846,1035,ACCE,CR-11793,0,11793
60076,1045,SMWN,CR-10097,0,10097
60076,1045,SMWN,CR-10097,0,10097
61576,1010,AXLE,CR-10328,0,10328
61576,1010,AXLE,CR-10328,0,10328
62665,1050,AFAB,CR-10510,0,10510
62665,1050,AFAB,CR-10510,0,10510
62951,1045,SMWN,CR-10570,0,10570
62951,1045,SMWN,CR-10570,0,10570
65098,1050,AFAB,CR-10846,0,10846
65098,1050,AFAB,CR-10846,0,10846
220046,1035,ACCE,CR-10899,0,10899
220046,1035,ACCE,CR-10899,0,10899
915318,5020,MKTG,CR-10078,0,10078
915318,5020,MKTG,CR-10078,0,10078
23162,1030,TMTG,CR-10507,0,10507
23162,1030,TMTG,CR-10507,0,10507
25918,1025,TFAB,CR-10605,0,10605
25918,1025,TFAB,CR-10605,0,10605
34654,1015,SRCW,CR-10295,0,10295
34654,1015,SRCW,CR-10295,0,10295
39144,1010,AXLE,CR-10862,0,10862
39144,1010,AXLE,CR-10862,0,10862
39847,1035,ACCE,CR-11925,0,11925
39847,1035,ACCE,CR-11925,0,11925
60077,1040,ATVW,CR-10098,0,10098
60077,1040,ATVW,CR-10098,0,10098
61577,1010,AXLE,CR-10329,0,10329
61577,1010,AXLE,CR-10329,0,10329
220055,1035,ACCE,CR-10900,0,10900
220055,1035,ACCE,CR-10900,0,10900
64957,1030,TMTG,CR-10017,0,10017
64957,1030,TMTG,CR-10017,0,10017
61296,1065,KIA,PC-10275,0,10275
61296,1065,KIA,PC-10275,0,10275
13334,1015,SRCW,CR-10209,0,10209
